,description,link,title
850,NoSQL (원래 의미: non SQL 또는 non relational) <b>데이터</b>베이스는 전통적인 관계형 <b>데이터</b>베이스 보다 덜 제한적인 일관성 모델을 이용하는 <b>데이터</b>의 저장 및 검색을 위한 매커니즘을... ,https://ko.wikipedia.org/wiki/NoSQL,NoSQL
851,"Epyc은 슈퍼컴퓨터, <b>빅 데이터</b> 응용 등 코어가 독립적으로 동작하는 조건에서 대체적으로 인텔 CPU를 압도하는 것으로 확인되었다. Epyc은 더 높은 캐시 레이턴시로 인해 인텔의 제온 부분과... ",https://ko.wikipedia.org/wiki/Epyc,Epyc
852,중국 관영매체들은 스카이넷이 안면 인식 기술과 <b>빅데이터</b> 분석을 활용한 세계 최대 규모의 감시... 개인 <b>데이터</b>와 중요 정보를 저장하도록 의무화했다. 또한 2016년부터 스턴 건 등을 장비한 경찰로봇을... ,https://ko.wikipedia.org/wiki/%EC%A4%91%EA%B5%AD%EC%9D%98_%EB%8C%80%EC%A4%91%EA%B0%90%EC%8B%9C,중국의 대중감시
853,"포워드 엔지니어링(forward Engineering)과 리버스 엔지니어링(Reverse Engineering)에 필요한 <b>데이터</b>베이스 라이프사이클을 완벽하게 지원 <b>빅데이터</b>(Apache Hadoop, Cloudera, Google Big Query 등), NoSQL(PostgreSQL... ",https://ko.wikipedia.org/wiki/ER/Studio,ER/Studio
854,"도서관은 다양한 성향의 이용자들이 <b>빅데이터</b>를 검색, 이용하는 자료열람실로서 전 생애에 걸친 인생학교라고 할 수 있다. 또한 도서관은 책과 강좌를 통해 사람이 모이고 친구가 되는 공간으로서... ",https://terms.naver.com/entry.naver?docId=3342833&cid=42856&categoryId=42856,서초구립반포도서관
855,"그는 서울대학교에서 시맨틱 웹 과 의료정보학 박사과정을 수료 하였으며, 이후 다음의 <b>빅 데이터</b> 영역의 오픈 소스 소프트웨어 전략을 담당하기도 했다. 그는 현재 아마존 웹 서비스에서 테크... ",https://ko.wikipedia.org/wiki/%EC%9C%A4%EC%84%9D%EC%B0%AC,윤석찬
856,"저널리즘은 대량의 자료를 처리하고, 조직하고, 의미를 형성하는 능력을 개선하고 있다.컴퓨테이셔널 저널리즘은 다양한 소셜 미디어 자료, 영상 자료 등을 분석하기 위해 컴퓨팅 활용 기술을... ",https://terms.naver.com/entry.naver?docId=3546329&cid=42192&categoryId=58566,컴퓨테이셔널 저널리즘 정보 구성과 의미 형성
857,우리가 살아가는 3차원 세계로 <b>빅데이터</b>를 표현한다면 어떻게 될까? 우리는 우리가 관심을 두게 되는 어떤 것을 좀 더 자세하게 살펴볼 수 있을 것이다. &#60;그림 18&#62;에서 바르가스와 동료들은 대중에 의해 생성... ,https://terms.naver.com/entry.naver?docId=3331560&cid=57613&categoryId=57613,지식 시각화의 사례
858,"[직업설명] 네트워크엔지니어는 전산망과 관련된 각종 하드웨어 및 소프트웨어 등에 관한 네트워크시스템의 분석, 설계 및 구축에 관한 업무를 한다. 전체적인 네트워크 시스템의 구조를 분석하고 평가하여... ",https://terms.naver.com/entry.naver?docId=926429&cid=42116&categoryId=42116,네트워크엔지니어
859,연결] · 사물 인터넷 전문가 · 사이버 평판 관리자 · 크라우드 펀딩 전문가 · <b>빅 데이터</b> 전문가 · 클라우드 시스템 엔지니어 · 항공우주공학자 [ 4. 안전] · 정보 보호 전문가 · 디지털 포렌식 수사관... ,https://terms.naver.com/entry.naver?docId=5762431&cid=64518&categoryId=64518,테마별 미래직업
860,<b>빅데이터</b>와 인공지능(AI) 등 첨단 기술이 활용된다. 초단기 매매로 이익을 내기 위한 헤지펀드 등의 고빈도(초단타)매매에 주로 사용된다. 주가가 일정 수준으로 오르거나 내리면 자동으로 주식을 매수 또는... ,https://terms.naver.com/entry.naver?docId=2075321&cid=50305&categoryId=50305,알고리즘 매매
861, 스마트 그리드 서비스 등을 제공하는 전력 IT 전문기업.  한전KDN은 1992년 한국전력공사가 100% 출자하여 설립한 세일정보통신(주)으로 출발했다. 1996년 한전정보네트웍(주)을 거쳐 2000년 4월 현재의... ,https://terms.naver.com/entry.naver?docId=650557&cid=43167&categoryId=43167,한전KDN
862,웰빙시대 진행 KBS 제1FM: 세상의 모든 음악 KBS 제1라디오: <b>빅데이터</b>로 보는 세상 기타 이력 KBS2 《VJ특공대》 국내 최초 영국대사관 방문 방송 외부 링크 KBS 아나운서 홍소연 홈페이지,https://ko.wikipedia.org/wiki/%ED%99%8D%EC%86%8C%EC%97%B0,홍소연
863,최근 ‘<b>빅 데이터</b>’(Big Data)의 중요성과 활용성이 증대되면서 그 활용 가능성은 방대해지고 있다.이러한 응용 영역이 방대해지면서 지구통계학의 속성인 공간상관분석 능력을 강조한 “공간통계학”... ,https://terms.naver.com/entry.naver?docId=3477068&cid=58439&categoryId=58439,"지구통계학, 공간통계학"
864,"미얀마를 찾은 한국인들이 가장 놀라는 점은, 생각보다 빠른 인터넷 속도와 많은 미얀마인들이 스마트폰을 가지고 다닌다는 사실이다. 명품백을 사기 위해 돈을 모으는 것처럼, 미얀마인들은 평균 임금... ",https://terms.naver.com/entry.naver?docId=3580205&cid=58784&categoryId=58788,미얀마의 친절한 고객 맞춤 서비스
865," 소프트웨어 개발 업체로 설립된 후, 2005년 한국HP와 국내 총판계약을 체결하면서 IT하드웨어 유통 업체로 전환했다.  한국정보공학(주)은 1990년 12월 세워졌다. 코스닥시장에 주식을 등록한... ",https://terms.naver.com/entry.naver?docId=652543&cid=43167&categoryId=43167,한국정보공학(주)
866,중국에서 해외에서 유학하거나 일을 하다 돌아온 젊은이를 가리키는 말. 이들은 2000년대 중반만해도 좋은 직장에서 높은 연봉을 받으며 결혼 상대자 1순위로 꼽혔다. 하지만 하이구이가 급증하는... ,https://terms.naver.com/entry.naver?docId=3659005&cid=42107&categoryId=42107,하이구이
867,"[학과개요] 광고홍보학과는 정보화 시대의 미디어 환경 변화에 대응하는 전략가 및 기획자, 실행자로서의 미래형 커뮤니케이션 전문가를 양성하기 위한 학문입니다. 광고홍보학과에서는 광고와 홍보 관련 전문... ",https://terms.naver.com/entry.naver?docId=917521&cid=44346&categoryId=44346,광고홍보학과
868,"로봇기반의 AI, <b>빅데이터</b> 등 IoT 접목한 스마트팩토리 솔루션을 제공하여 고객사의 제조 자동화와 스마트화를 선도할 것으로 기대된다. 연혁 2020.11 로봇물류시스템 데모센터 개소(경기도 광주시) 06... ",https://ko.wikipedia.org/wiki/%ED%98%84%EB%8C%80%EB%A1%9C%EB%B3%B4%ED%8B%B1%EC%8A%A4,현대로보틱스
869,<b>빅데이터</b>센터 개소 2018년 1월 행안부 개인정보보호 관리수준 진단 우수기관 선정 2019년 5월 적극적... <b>빅데이터</b>실 농정정보실 국제협력처 국제통상협력실 국제농업협력실 귀농귀촌종합센터... ,https://ko.wikipedia.org/wiki/%EB%86%8D%EB%A6%BC%EC%88%98%EC%82%B0%EC%8B%9D%ED%92%88%EA%B5%90%EC%9C%A1%EB%AC%B8%ED%99%94%EC%A0%95%EB%B3%B4%EC%9B%90,농림수산식품교육문화정보원
870,"[플랫폼이란 무엇인가] 최근 기업들의 성패를 좌우하는 주요 이슈로 플랫폼이 떠오르고 있다. 이러한 플랫폼은 경제계를 넘어 정치계와 사회문화계, 심지어 정부로까지 보폭을 넓혀 가고 있다. 그 이유는... ",https://terms.naver.com/entry.naver?docId=2275869&cid=42238&categoryId=51182,왜 지금 플랫폼인가
871,"국가<b>빅데이터</b> 등 시범구 건설), △산업 협력(국제과학기술 혁신센터 및 전략신흥산업 육성), △우수생활권(환경, 교육, 인재양성 등) 건설 [ 2. 향후 계획] ○ '19.12월 대만구 건설 세부 내용 추진을 위한... ",https://terms.naver.com/entry.naver?docId=6507040&cid=43792&categoryId=43793,웨강아오 대만구
872," 다양한 연관 산업군을 네트워크로 연결하고, 시스템 간에 연동을 지원하여 더 효율적이고 전략적인 산업을 지원.  산업 현장에서 제공되는 서비스 중에는 건설 현장 작업 교육을 위한 서비스가 있다. 멀리... ",https://terms.naver.com/entry.naver?docId=2851184&cid=56756&categoryId=56756,산업 IoT 산업 속 서비스
873," 의료정보사업 및 병원정보시스템을 제공하는 의료IT 전문기업.  (단위: 백만원) [연간 통계] || || 구분 || 2018년 || | 매출액 | 55,336 | | 영업이익 | 4,340 | | 경상이익 | 3,539 | | 당기순이익 | 39,302... ",https://terms.naver.com/entry.naver?docId=5799706&cid=40942&categoryId=34657,이지케어텍
874,"출처: 픽사베이 신한카드 <b>빅데이터</b>연구소가 2021년 1월 14일 발표한 2021년 소비 트렌드 키워드로, '재평가하다'라는 뜻이다. 이는 코로나19로 확산된 비대면 상황 속에서 기존... ",https://terms.naver.com/entry.naver?docId=6210068&cid=43667&categoryId=43667,reVALUE(리밸류)
875,조직 원장 기획전략과 정보자원관리과 <b>빅데이터</b>분석과 사이버안전과 아키텍트팀 운영총괄과 정보시스템제1과 정보시스템제2과 보안통신과 소속기관 광주센터 역대 기관장 정부통합전산센터장... ,https://ko.wikipedia.org/wiki/%EA%B5%AD%EA%B0%80%EC%A0%95%EB%B3%B4%EC%9E%90%EC%9B%90%EA%B4%80%EB%A6%AC%EC%9B%90,국가정보자원관리원
876,"<b>빅데이터</b> 활용 넷플릭스가 <b>빅데이터</b>를 활용한 정교한 추천 서비스로 유명하고, &#60;하우스 오브 카드&#62; 제작에도 <b>빅데이터</b>에서 얻은 다양한 인사이트가 반영되었다는 기사가 많아 드라마의 스토리 또한 <b>데이터</b>에... ",https://ko.wikipedia.org/wiki/%ED%95%98%EC%9A%B0%EC%8A%A4_%EC%98%A4%EB%B8%8C_%EC%B9%B4%EB%93%9C_(%EB%AF%B8%EA%B5%AD%EC%9D%98_%EB%93%9C%EB%9D%BC%EB%A7%88),하우스 오브 카드 (미국의 드라마)
877,"[학과특성] 오늘 주문한 상품이 하루도 안돼서 도착하거나, 저녁에 주문한 상품이 새벽에 도착 할 수 있는 것은 물류 서비스, 인공지능, <b>빅데이터</b>, IT, 네트워크 기술, 이커머스, 모바일 기술, 자동화 기반 마련 등... ",https://terms.naver.com/entry.naver?docId=917682&cid=44346&categoryId=44346,시스템공학과
878,"TV, 온라인, 카탈로그, 모바일, <b>데이터</b>홈쇼핑, 오프라인 매장인 ‘스튜디오샵’ 등을 운영하고... 독립형 <b>데이터</b>방송 ‘롯데OneTV’ 오픈   2015년 10월: 소비자대상 수상(한국소비자학회)   2015년... ",https://ko.wikipedia.org/wiki/%EC%9A%B0%EB%A6%AC%ED%99%88%EC%87%BC%ED%95%91,우리홈쇼핑
879,"<b>빅데이터</b>를 분석하고 인간처럼 학습하는 딥 러닝 기술이 적용됐으며 2016년 기준 중앙처리장치(CPU) 44코어, 그래픽처리장치(GPU) 4개를 탑재했다. 전투력과 포석이 뛰어나지만 종반과 사활이 다소 약해... ",https://terms.naver.com/entry.naver?docId=3548812&cid=43667&categoryId=43667,딥젠고
880,"○ 한 · 중 양국은 '92년 수교 이래 비교적 순조로운 양국관계 발전, 양국의 경제성장, 상호 보완적인 경제구조 등을 바탕으로 산업 전 분야에 걸쳐 협력을 확대 · 강화 - '94년 김영삼 대통령 방중시 한 · 중... ",https://terms.naver.com/entry.naver?docId=5778115&cid=43792&categoryId=43793,한국과 중국의 산업 협력
881,[ 수면부족이 심장비대의 위험성을 높여.. 수면시간이 부족한 한국인 뇌졸중 위험 노출 ] 정신건강의학과 이재헌 교수 현대인의 부족한 수면이 심장 기능의 가장 중요한 부분인 좌심실의 변형에 영향을... ,https://terms.naver.com/entry.naver?docId=6201305&cid=63166&categoryId=59314,수면부족이 심장건강에  악영향을 미친다.
882,<b>빅데이터</b> 속에서 허우적댈 수밖에 없는 정보 과잉의 시대에 정보의 선별과 요약을 돕기 때문에 정보의 공해 속에 지쳐 있는 소비자들이 상품 선택 과정에서 피로도를 줄일 수 있다는 것이 큐레이션의... ,https://terms.naver.com/entry.naver?docId=2070372&cid=55570&categoryId=55570,소셜 큐레이션
883,"<b>빅데이터</b> : 상황실에 접수된 퇴근길 교통사고 제보를 바탕으로 교통상황을 예측 싸움의 기술 : 생활 속 다양한 분쟁을 지혜롭게 풀어보는 시간 (엄도흥, 이수경 변호사) 슬기로운 주부생활 : 알뜰살뜰 살림... ",https://ko.wikipedia.org/wiki/%EB%8B%AC%EB%A6%AC%EB%8A%94_%EB%9D%BC%EB%94%94%EC%98%A4_(%EA%B2%BD%EB%82%A8),달리는 라디오 (경남)
884,엑사로직 <b>빅 데이터</b> 얼라이언스 응용 프로그램 제품 오라클 E 비즈니스 스위트 피플소프트 엔터프라이즈 (피플소프트 참고) 시벨 시스템즈 JD 에드워즈 엔터프라이즈원 (JD 에드워즈 참고) JD... ,https://ko.wikipedia.org/wiki/%EC%98%A4%EB%9D%BC%ED%81%B4_(%EA%B8%B0%EC%97%85),오라클 (기업)
885,"페이스북 안에서 검색을 통해 정보를 찾아낼 수 있도록 한 페이스북의 소셜 검색 서비스로, SNS와 <b>빅데이터</b>를 기반으로 삼고 있다. 현재 페이스북 게시글은 이용자의 공개 범위 설정에 따라 모든 사람... ",https://terms.naver.com/entry.naver?docId=2070336&cid=55570&categoryId=55570,그래프 서치
886,<b>빅데이터</b> 전공 인공지능 전공 신산업기술경영 전공 경영학부 경영학과 세무·회계학과... 전공 <b>데이터</b>사이언스 융합 비즈니스 인포메틱스 융합 휴먼사이언스 융합 연혁 2000년 - 고려중앙학원... ,https://ko.wikipedia.org/wiki/%EA%B3%A0%EB%A0%A4%EC%82%AC%EC%9D%B4%EB%B2%84%EB%8C%80%ED%95%99%EA%B5%90,고려사이버대학교
887," 치안경찰에 관한 사무를 총괄하기 위하여 행정안전부장관 소속 아래에 둔 중앙경찰기관.  1945년 10월 21일 미군청정에 경무국이 설치되고, 각 도지사 소속하에 경찰부를 두는 체제를 마련 후, 1946년 1월 16일... ",https://terms.naver.com/entry.naver?docId=1060575&cid=40942&categoryId=34709,경찰청
888,"점포를 통한 대면거래를 하지 않고 인터넷(PC/모바일)을 주요 영업채널로 활용하는 무점포 비대면거래 방식의 은행이다.미국, 일본 등의 경우 도입초기에는 완전 무점포형의 인터넷... ",https://terms.naver.com/entry.naver?docId=3478203&cid=58439&categoryId=58439,인터넷 전문은행
889,"금융서비스의 변화로는 모바일, SNS, <b>빅데이터</b> 등 새로운 IT기술 등을 활용하여 기존 금융기법과 차별화된 금융서비스를 제공하는 기술기반 금융서비스 혁신이 대표적이며 최근 사례는 모바일뱅킹과... ",https://terms.naver.com/entry.naver?docId=2717871&cid=55594&categoryId=55594,핀테크
890,<b>빅데이터</b> 연애》 - 박상훈 역 2020년 OCN 토일드라마 《써치》 - 천민재 역 2020년 SBS 금토드라마 《날아라 개천용》 - 김귀현 역 영화 《나만 보이니》 (2021년) - 영식 역 《우상》 (2019년)... ,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%88%9C%EC%9B%90_(%EB%B0%B0%EC%9A%B0),이순원 (배우)
891,"멕시코시티의 범죄율은 2009년 이후 32%나 드라마틱하게 줄었다. 치안을 강화해서, 아니면 법이 엄격해져서일까. 그도 아니면 CCTV 설치 지역을 대폭 확대해서였을까.정답은 도시 전역을 아우르는 감시... ",https://terms.naver.com/entry.naver?docId=3409131&cid=60335&categoryId=60335,"사물과 사물이 소통한다, 사물인터넷"
892,[직업설명] 증권중개인은 증권의 거래 주문을 받아 성사시키는 중간자로서 증권을 사거나 팔고자 하는 고객의 주문을 증권 거래소에 등록시키고 고객의 거래조건과 맞는 주문자를 찾아 연결해주는 일을... ,https://terms.naver.com/entry.naver?docId=926294&cid=42116&categoryId=42116,증권중개인
893,<b>빅데이터</b>융합 IT영상<b>데이터</b>융합 e스포츠융합 신학 목회신학 사회혁신 신학대학원 (서울캠퍼스) 성서/이론/실천신학(M.Div.) 신학일반(M.T.S.) 에큐메니칼(Th.M.) 교육대학원 국어교육 역사교육 수학교육... ,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%8B%A0%EB%8C%80%ED%95%99%EA%B5%90,한신대학교
894,‘전문가 시스템’이란 특정 분야의 방대한 지식을 <b>빅데이터</b> 형태로 구축하고 여기에 강력한 추론... <b>빅데이터</b>로 무장하고 수많은 투자자들에게 투자에 관한 조언과 자산 관리 서비스를 제공하고 있다. 또한... ,https://openlectures.naver.com/contents?contents_id=130467,민주 국가의 섭정 체제?
895,<b>빅데이터</b> 기업 다음소프트에서 3년 6개월동안 근무하며 직장 생활과 문학 활동을 병행했다. 2018년부터 예스24에서 제작하는 팟캐스트 책읽아웃을 진행하고 있다. 저서 시집 《호텔... ,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%9D%80,오은
896,<b>빅데이터</b> 기법으로 분석하여 특집으로 구성해 보도하였다. 시사IN은 <b>데이터</b> 기반 전략컨설팅 기업 아르스 프락시아와 협력해 나무위키의 메갈리아 항목이 2015년 8월에서 2016년 8월까지의 수정 내역 텍스트의... ,https://ko.wikipedia.org/wiki/%ED%81%B4%EB%A1%9C%EC%A0%80%EC%8A%A4_%EC%84%B1%EC%9A%B0_%EA%B5%90%EC%B2%B4_%EB%85%BC%EB%9E%80_%EB%B0%8F_%EB%A0%88%EC%A7%84%EC%BD%94%EB%AF%B9%EC%8A%A4_%ED%83%88%ED%87%B4_%EC%82%AC%ED%83%9C,클로저스 성우 교체 논란 및 레진코믹스 탈퇴 사태
897,"스마트 팩토리 자동차 생산 과정 중 자동차 도장면 검사 공정에 AI를 접목한 것으로, 도장검사지에 적힌 정보를 빠르게 추출해 <b>빅데이터</b>를 구축하는 기술이다. 기술 분야 언어 이해 - 자연어처리, 음성인식... ",https://ko.wikipedia.org/wiki/%EC%97%90%EC%96%B4%EC%8A%A4_%EC%BB%B4%ED%8D%BC%EB%8B%88,에어스 컴퍼니
898,"네이버 산하의 기술연구소인 '네이버랩스'가 개발한 인공신경망(ANN, Artificial Neural Network)은 스스로 <b>빅데이터</b>를 학습하고 이를 기반으로 통·번역 서비스를 제공한다. 2019년 4월 24일 현재 파파고는... ",https://terms.naver.com/entry.naver?docId=5758144&cid=42107&categoryId=42107,파파고
899,머지않아 종이통장이 사라진다고 한다. 100년 넘게 금융 시스템과 개인을 연결해 주던 통장은 2017년부터 자취를 감추게 될 것이다. 실체는 사라지고 컴퓨터 소프트웨어나 모바일 앱의 아이콘으로만 존재하게... ,https://terms.naver.com/entry.naver?docId=3378732&cid=42171&categoryId=58294,금융의 모든 것이 변하고 있다
900,<b>빅데이터</b> 운영실 건강관리실 장기요양상임이사 요양운영실 요양급여실 요양심사실 정보화본부 정보화본부 정보운영실 부설 병원 국민건강보험 일산병원 각주 외부 링크 국민건강보험공단 - 공식... ,https://ko.wikipedia.org/wiki/%EA%B5%AD%EB%AF%BC%EA%B1%B4%EA%B0%95%EB%B3%B4%ED%97%98%EA%B3%B5%EB%8B%A8,국민건강보험공단
901,"자살 위험 징후를 조기에 감지하는 한국형 검진 도구가 필요하다. 페이스북은 이용자 간 긴밀한 연결 관계를 활용해, 자살 이상 징후를 보이는 이용자에게 전문 상담을 제공할 예정이다. 한국도 SNS를 활용한... ",https://terms.naver.com/entry.naver?docId=3385645&cid=42251&categoryId=58304,기술을 접목한 자살 예방 방안
902,‘로보어드바이저(Roboadviser)’는 고도화된 알고리즘과 <b>빅데이터</b>를 통해 인간 프라이빗 뱅커(PB: Private Banking) 대신 모바일 기기나 PC를 통해 포트폴리오 관리를 수행하는 온라인 자산관리 서비스를... ,https://terms.naver.com/entry.naver?docId=3586092&cid=59277&categoryId=59283,로보어드바이저
903,"디지털화된 가치를 안전하게 활용할 수 있도록 모바일 기기상에 구현한 전자 지불 시스템의 한 종류로, 영어로는 ‘e-Wallet’이나 ‘Digital Wallet’이라고 한다. 신용 결제뿐 아니라 멤버십 · 포인트... ",https://terms.naver.com/entry.naver?docId=2718679&cid=55571&categoryId=55571,전자지갑
904," 계약된 식당의 음식을 배달해주는 외식 배달 중개 앱 서비스로, 일반인 배달원이 원하는 시간에 자유롭게 일하며 서비스를 제공한다.  | 외국어 표기 | Uber Eats(영어) | 출처: 게티이미지 코리아... ",https://terms.naver.com/entry.naver?docId=5570732&cid=43667&categoryId=43667,우버이츠
905,"비딩톰(BiddingTOM) 은 국가종합전자조달 나라장터의 입찰정보 <b>빅데이터</b>를 수집, 분석의 일부 자동화를 위해 인공지능(AI)이 결합된 솔루션이다. 사용자의 의사결정을 보조하기 위해 모니터링, 사용자 관심 기반... ",https://ko.wikipedia.org/wiki/%EB%B9%84%EB%94%A9%ED%86%B0,비딩톰
906,정책연구실 <b>데이터</b>정보센터 정보보안TF 경영지원본부 경영실 재정기금실 연구윤리지원센터... 기초연구실<b>데이터</b> 글로벌 허브구축 유럽핵입자물리연구소(CERN) 협력 인문사회분야 학술연구사업... ,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EC%97%B0%EA%B5%AC%EC%9E%AC%EB%8B%A8,한국연구재단
907,"<b>빅데이터</b>를 포함한 인공지능 연구를 수행하였다. 한편 연구성과로는 15여편의 SCI 국제저널을 포함하여 50여편의 논문을 게재한 바 있고, 2007년에는 세계3대인명사전에 등재되었고... ",https://ko.wikipedia.org/wiki/%EB%B0%B0%EA%B2%BD%ED%9B%88_(1976%EB%85%84),배경훈 (1976년)
908,연구개발실 공시제도연구부 산업정책연구부 평가정보연구부 인재개발부 국제협력부 - 시장분석연구실 시장분석연구부 <b>빅데이터</b>연구부 거래정보연구부 같이 보기 외부 링크 부동산연구원 홈페이지,https://ko.wikipedia.org/wiki/%EB%B6%80%EB%8F%99%EC%82%B0%EC%97%B0%EA%B5%AC%EC%9B%90,부동산연구원
909,요즈음 <b>빅데이터</b> 시대에 과학자들은 루카의 정체는 그들의 가지고 있었던 유전자를 추측하면 알 수 있다고 여긴다. 기본 아이디어는 현존하는 모든 생명은 루카에서 분기되었기에 루카에는 모든... ,https://terms.naver.com/entry.naver?docId=5751130&cid=61233&categoryId=61233,모든 생명의 공동조상
910, 반도체 · 디스플레이 검사장비 업체.  (주)쎄미시스코는 2000년 10월 반도체 및 평판 디스플레이 공정장비 제조업을 목적으로 설립된 회사다. 2001년 2월 기업부설 공정기술연구소를 인가받고... ,https://terms.naver.com/entry.naver?docId=3432208&cid=43167&categoryId=43167,쎄미시스코
911,"[정의] 경상북도 영주시 상망동에 있는 사립고등학교. [교육 목표(교훈 포함)] 영광고등학교는 ‘투철한 역사의식으로 올바른 국가관을 가진 사람, 바른 주체의식을 갖고 난관을 극복하는 사람[자주인]... ",https://terms.naver.com/entry.naver?docId=5947836&cid=66911&categoryId=66938,영광고등학교 (영주)
912," 농축수산물, 식료품, 의약품 등 온도에 따라 품질이 변화할 수 있어 온도 관리가 필요한 제품의 유통 과정 전반에서 온도를 낮게 유지해 제품의 품질과 안전을 보장하는 저온유통 시스템이다.  | 외국어... ",https://terms.naver.com/entry.naver?docId=5769541&cid=43667&categoryId=43667,콜드체인
913,<b>빅데이터</b> 미래전략센터 설립 등을 통해 차세대 전자정부 기반을 마련했다. 또 정부통합전산센터장을 역임할 때도 클라우드 기반의 전산통합 환경을 구축하고 통합보안관제센터를 구축·운영해 편리하고... ,https://ko.wikipedia.org/wiki/%EC%9E%A5%EA%B4%91%EC%88%98,장광수
914,이베이는 전세계를 대상으로 하는 온라인 시장이다. 이베이는 경매와 직접 구매 서비스뿐만 아니라 스마트폰 등에서 바로 쇼핑할 수 있는 모바일 서비스도 제공하고 있다. 고객들의 참여와 신뢰를... ,https://terms.naver.com/entry.naver?docId=1691836&cid=42171&categoryId=42185,이베이
915,[ 1. 개요] ○ 프랑스 과학기술 정책은 경제 및 사회적 차원에서의 중요한 도전과제에 과학기술을 통해 보다 더 잘 대응하는 것을 목표로 함. ○ 연구 혁신 정책 방향은 기초 연구의 안정적인 추진... ,https://terms.naver.com/entry.naver?docId=5773440&cid=43926&categoryId=43927,프랑스의 과학기술 정책
916,"[학과개요] 체계적인 시스템과 다양한 학문, 그리고 기술의 융합 시대입니다. 빠른 기술 변화 시대에는 융합과 체계적 시스템으로 효율성을 높이는 것이 핵심입니다. 산업공학과는 현재보다 나은 일의 수행과... ",https://terms.naver.com/entry.naver?docId=917650&cid=44346&categoryId=44346,산업공학과
917,"[정의] 울산광역시 남구 무거동에 있는 정보 통신 산업 지원 및 육성 기관. [설립 목적] 울산정보산업진흥원은 울산의 정보통신기술[ICT] 융합 산업 육성 체계를 마련하고, ICR 벤처 창업의 생태계를... ",https://terms.naver.com/entry.naver?docId=5785092&cid=64862&categoryId=65055,울산정보산업진흥원 (울산)
918,"관련 <b>데이터</b>베이스, 디자인업계 소식이나 디자인 종사자를 위한 정보 교류까지, 디자인과 관련된... 정보를 <b>데이터</b>베이스로 구축하는 데 목적이 있다. 사용자가 원하는 정보를 정확히 찾을 수 있도록... ",https://ko.wikipedia.org/wiki/%EB%94%94%EC%9E%90%EC%9D%B8DB,디자인DB
919,이것을 <b>빅 데이터</b>라고 부른다. 따라서 <b>빅 데이터</b>를 분석하는 효율적인 알고리즘을 개발하는 기술의 필요성이 사물인터넷의 등장에 따라 함께 대두되고 있다. 시스코 시스템즈의 조사에 따르면... ,https://ko.wikipedia.org/wiki/%EC%82%AC%EB%AC%BC%EC%9D%B8%ED%84%B0%EB%84%B7,사물인터넷
920,지진 모니터링 시스템에서 발생하는 거대하고 난해한 <b>데이터</b>를 분석하는 것은 지진학자들에게 매우... 이는 과학이 직면한 문제를 <b>빅데이터</b>와 AI를 이용해 해결해가는 과제다. 진보된 하드웨어와 머신러닝... ,https://terms.naver.com/entry.naver?docId=5707574&cid=60296&categoryId=60308,인공지능 지진학자 만들기
921,"<b>빅데이터</b> 분야에서는 고성능 컴퓨팅 기술, 실시간 스트림 <b>빅데이터</b> 처리 기술을 개발하고 기술 및 사업화 컨설팅을 진행해 중소기업을 육성하기 위한 발판을 마련할 계획이다. 지능형 반도체: 스마트 자동차... ",https://ko.wikipedia.org/wiki/%EC%B0%BD%EC%A1%B0%EA%B2%BD%EC%A0%9C,창조경제
922,"보고서》, 노승영 옮김, 문학동네, 2019년 크리스 샤퍼 지음, 《<b>데이터</b>, 민주주의를 조작하다 - <b>빅데이터</b> 알고리즘은 어떻게 여론을 만들고 역사의 경로를 바꾸는가》, 김선 옮김, 힐데와소피, 2020년 각주",https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%9D%98%EB%A0%A5_%EA%B2%BD%EC%A0%9C,주의력 경제
923,"의료 부문 · 비식별 의료 정보의 <b>빅데이터</b> 활용을 허용한다. · 편의점이나 마트 등에서 판매할 수 있는 안전 상비의약품 범위를 기존 감기약, 해열진통제, 소화제 등 13개 제품에서 대폭 확대한다. 판매... ",https://terms.naver.com/entry.naver?docId=3484316&cid=43667&categoryId=43667,서비스경제 발전전략(2016)
924,<b>빅데이터</b>를 활용한 신용평가 시스템 고도화 등을 통해 금리단절 계층에 대해 적정 금리를 산출할 수 있다. 이전에는 P2P 업체가 플랫폼 형태로 투자자를 모집하고 P2P 연계대부업체가 차주에게 대출을 내주는... ,https://terms.naver.com/entry.naver?docId=6505870&cid=42107&categoryId=42107,온라인투자연계금융업
925,"IoT 기반 스마트 에너지 관리 서비스는 초연결 사회에서의 에너지 문제 해결을 위한 IoT 기반 스마트 에너지 플랫폼 기술을 개발하여 에너지 정보 수집, 에너지 수요의 부하 관리 및 에너지 공유/거래를 통한... ",https://terms.naver.com/entry.naver?docId=2851228&cid=56756&categoryId=56756,IoT 기반 스마트 에너지 서비스
926,"치밀한 <b>데이터</b> 분석 기반의 고급 정보가 뒷받침되어야 시장에 나갈 수 있는 시대가 된 것이다. 기업 마당에는 <b>데이터</b>가 쓰레기 더미처럼 쌓여가고 있는데, 많은 기업이 어떻게 정보를 찾아야 할지 감을... ",https://terms.naver.com/entry.naver?docId=2274738&cid=42171&categoryId=51120,비즈니스 인텔리전스(BI)
